processId,id,filename,title,DOCTYPE,DATE,STATES,AGENCY
2001136.0,15543,EisDocuments-294601,Tucker Hill Perlite Mine Expansion Project Plan of Operations Amendment No. 7,Final,April 2020,OR,Bureau of Land Management
2001223.0,15593,EisDocuments-295263,"Westminster, East Garden Grove, CA Flood Risk Management Study",Final,April 2020,CA,U.S. Army Corps of Engineers
85.0,14755,EisDocuments-294442,Browns Canyon National Monument Proposed Resource Management Plan,Final,April 2020,CO,Bureau of Land Management
525.0,15004,EisDocuments-294346,"Generic Environmental Impact Statement for License Renewal of Nuclear Plants, Supplement 6, Second Renewal, Regarding Subsequent License Renewal for Surry Power Station Units 1 and 2",Final Supplement,April 2020,VA,Nuclear Regulatory Commission
,15607,EisDocuments-294433,Wyoming Pipeline Corridor Initiative Resource Management Plan Amendments/Environmental Impact Statement,Draft,April 2020,WY,Bureau of Land Management
2000140.0,14753,EisDocuments-294103,Borderlands Wind Project Final Environmental Impact Statement and Proposed Resource Management Plan Amendment,Final,April 2020,NM,Bureau of Land Management
421.0,14961,EisDocuments-294201,Final Sacramento River Bank Protection Project Phase II Supplemental Authorization Environmental Impact Statement / Environmental Impact Report,Final,April 2020,CA,U.S. Army Corps of Engineers
2000658.0,15194,EisDocuments-293991,Medicine Bow Landscape Vegetation Analysis (LaVA) Project,Final,April 2020,WY,Forest Service
2000844.0,15325,EisDocuments-293745,Plutonium Pit Production at the Savannah River Site in South Carolina,Draft,April 2020,SC,National Nuclear Security Administration
2001132.0,15540,EisDocuments-293661,Tri-State Fuel Breaks Project,Final,April 2020,OR;ID;NV,Bureau of Land Management
2000037.0,14687,EisDocuments-293421,Ambler Road Final Environmental Impact Statement,Final,March 2020,AK,Bureau of Land Management
2000497.0,15079,EisDocuments-293263,I-15 Milepost 11 Interchange,Final,March 2020,UT,Utah Department of Transportation
,15592,EisDocuments-293342,"Westchester County Streams, Byram River Basin Flood Risk Management Feasibility Study - Final Integrated Feasibility Report & Environmental Impact Statement",Final,March 2020,CT;NY,U.S. Army Corps of Engineers
650.0,15063,EisDocuments-293081,Holtec International?s License Application for a Consolidated Interim Storage Facility for Spent Nuclear Fuel and High Level Waste,Draft,March 2020,NM,Nuclear Regulatory Commission
1231.0,15274,EisDocuments-293161,Northeast Multispecies Fishery Management Plan Draft Amendment 23,Draft,March 2020,,National Marine Fisheries Service
2001233.0,15599,EisDocuments-293221,Willow Master Development Plan Environmental Impact Statement Supplement to the Draft,Draft Supplement,March 2020,AK,Bureau of Land Management
2000031.0,14684,EisDocuments-292728,Allen Fossil Plant Ash Impoundment Closure,Final,March 2020,TN,Tennessee Valley Authority
2000100.0,14730,EisDocuments-292521,Bear Creek Cluster Allotment Management Plans,Final,March 2020,OR,Forest Service
1001.0,15196,EisDocuments-292681,Merced to Fresno Section: Central Valley Wye Revised Draft Supplemental Environmental Impact Report/Second Draft Supplemental Environmental Impact Statement,Draft Supplement,March 2020,CA,California High-Speed Rail Authority
5000017.0,14957,EisDocuments-292461,"Final Integrated General Reevaluation Report and Environmental Impact Statement San Francisco Bay To Stockton, California, Navigation Study",Final,March 2020,CA,U.S. Army Corps of Engineers
2000408.0,15009,EisDocuments-292289,"Gnoss Field Airport, Proposed Extension of Runway 13/31, Novato, Marin County, California",Final Supplement,March 2020,CA,Federal Aviation Administration
2000491.0,15068,EisDocuments-292018,Huckleberry Landscape Restoration Project,Final,March 2020,ID,Forest Service
1590.0,15414,EisDocuments-292161,Route 220 Martinsville Southern Connector,Draft,March 2020,VA,Federal Highway Administration
2001133.0,15541,EisDocuments-292134,Truckee Canal Extraordinary Maintenance,Draft,March 2020,NV,Bureau of Reclamation
2000229.0,14822,EisDocuments-290736,Columbia River System Operations,Draft,February 2020,ID;MT;OR;WA,U.S. Army Corps of Engineers
8000138.0,14945,EisDocuments-291291,Farmington Mancos-Gallup Resource Management Plan Amendment and Environmental Impact Statement,Draft,February 2020,NM,Bureau of Land Management
424.0,14962,EisDocuments-291202,"Final Supplement to the Final Environmental Impact Statement/Environmental Impact Report for Los Vaqueros Reservoir Expansion, Contra Costa County, California",Final Supplement,February 2020,CA,Bureau of Reclamation
697.0,15085,EisDocuments-291834,I-93 Exit 4A,Final,February 2020,NH,Federal Highway Administration
1150.0,15260,EisDocuments-291766,"New Haven Harbor Connecticut, Navigation Improvement Project, Final Integrated Feasibility Report and Environmental Impact Statement",Final,February 2020,CT,U.S. Army Corps of Engineers
2000905.0,15365,EisDocuments-290587,Proposed East Smoky Panel Mine Project at Smoky Canyon Mine,Final,February 2020,ID,Bureau of Land Management
2001144.0,15558,EisDocuments-290711,United States Air Force F-35A Operational Beddown Air National Guard,Final,February 2020,ID;WI;AL;MI;FL,United States Air Force
258.0,14820,EisDocuments-290355,Colorado Greater Sage-Grouse 2020 Draft Supplemental EIS,Draft Supplement,February 2020,CO,Bureau of Land Management
707.0,15092,EisDocuments-290343,Idaho Greater Sage-Grouse 2020 Draft Supplemental EIS,Draft Supplement,February 2020,ID,Bureau of Land Management
2000693.0,15218,EisDocuments-290395,Moneta Divide Natural Gas and Oil Development Project,Final,February 2020,WY,Bureau of Land Management
1288.0,15294,EisDocuments-290446,Oregon Greater Sage-Grouse 2020 Draft Supplemental EIS,Draft Supplement,February 2020,OR,Bureau of Land Management
2001052.0,15476,EisDocuments-290301,Southgate Project,Final,February 2020,VA;NC,Federal Energy Regulatory Commission
,15567,EisDocuments-290454,Utah Greater Sage-Grouse 2020 Draft Supplemental EIS,Draft Supplement,February 2020,UT,Bureau of Land Management
,15606,EisDocuments-290463,Wyoming Greater Sage-Grouse 2020 Draft Supplemental EIS,Draft Supplement,February 2020,WY,Bureau of Land Management
252.0,14817,EisDocuments-289930,Coeur Rochester and Packard Mines POA11 Project,Final,February 2020,NV,Bureau of Land Management
1040.0,15212,EisDocuments-289892,Missoula Proposed Resource Management Plan and Final EIS,Final,February 2020,MT,Bureau of Land Management
1098.0,15244,EisDocuments-289998,Nantahala and Pisgah NFs DEIS for the Proposed Land Management Plan,Draft,February 2020,NC,Forest Service
2000901.0,15356,EisDocuments-290046,Programmatic EIS for Fuel Breaks in the Great Basin,Final,February 2020,CA;ID;NV;OR;UT;WA,Bureau of Land Management
2000154.0,14759,EisDocuments-288965,Bucks Creek Hydropower Project,Final,February 2020,CA,Federal Energy Regulatory Commission
2000489.0,15066,EisDocuments-289427,Houston Ship Channel Expansion Channel Improvement Project,Final,February 2020,TX,U.S. Army Corps of Engineers
2000499.0,15082,EisDocuments-288626,I-26 Asheville Connector,Final,February 2020,NC,Federal Highway Administration
2000631.0,15173,EisDocuments-289621,Loxahatchee River Watershed Restoration Project Final Integrated Project Implementation Report and Environmental Impact Statement,Final,February 2020,FL,U.S. Army Corps of Engineers
1321.0,15310,EisDocuments-289527,Parkdale Quarry Expansion Project,Draft,February 2020,CO,Bureau of Land Management
1812.0,15419,EisDocuments-289396,SPOT Terminals LLC Deepwater Port License Application,Draft,February 2020,TX,U.S. Coast Guard
2001100.0,15511,EisDocuments-289137,Tampa Interstate Study,Draft Supplement,February 2020,FL,Federal Highway Administration
400.0,14897,EisDocuments-288686,"Draft RMP Amendment and EIS for Wild Horse Management in the Rock Springs and Rawlins Field Offices, Wyoming",Draft,January 2020,WY,Bureau of Land Management
8000144.0,14953,EisDocuments-288861,Final Environmental Impact Statement for the Campo Wind Project with Boulder Brush Facilities,Final,January 2020,CA,Bureau of Indian Affairs
425.0,14963,EisDocuments-288656,Final Supplemental EIS for the Magnolia LNG Production Capacity Amendment,Final Supplement,January 2020,LA,Federal Energy Regulatory Commission
2000358.0,14967,EisDocuments-288460,Flat Country,Draft,January 2020,OR,Forest Service
2000399.0,15000,EisDocuments-288758,"Generic Environmental Impact Statement for License Renewal of Nuclear Plants, Supplement 10, Second Renewal, Regarding Subsequent License Renewal for Peach Bottom Atomic Power Station Units 2 and 3, Final Report",Final,January 2020,PA,Nuclear Regulatory Commission
1736.0,15460,EisDocuments-288650,Snow King Mountain Resort On-Mountain Improvements,Draft,January 2020,WY,Forest Service
178.0,14794,EisDocuments-287984,"Central and Southern Florida, Everglades Agricultural Area (EAA), Florida",Final,January 2020,FL,U.S. Army Corps of Engineers
8000134.0,14931,EisDocuments-288175,Environmental Impact Statement/Environmental Impact Report for the Edwards AFB Solar Project,Final,January 2020,CA,United States Air Force
5000021.0,14960,EisDocuments-288301,Final Regulatory Amendment to Modify Pelagic Longline Bluefin Tuna Area-Based and Weak Hook Management Measures,Final,January 2020,,National Marine Fisheries Service
2000464.0,15046,EisDocuments-288041,Haiwee Geothermal Leasing Area,Final,January 2020,CA,Bureau of Land Management
2000814.0,15311,EisDocuments-288133,"Parley's Interchange, I-80/I-215 Eastside",Draft,January 2020,UT,Utah Department of Transportation
1865.0,15502,EisDocuments-288262,Supplement Environmental Impact Statement for the Mars 2020 Mission,Final Supplement,January 2020,FL,National Aeronautics and Space Administration
536.0,15006,EisDocuments-287928,Gila National Forest Draft Revised Forest Plan,Draft,January 2020,NM,Forest Service
2000291.0,14874,EisDocuments-287033,Domestic Sheep Grazing Permit Renewals,Final,January 2020,CO,Bureau of Land Management
2000343.0,14944,EisDocuments-287361,Fallon Range Training Complex Modernization,Final,January 2020,NV,United States Navy
479.0,14986,EisDocuments-287183,Gallatin Fossil Plant Surface Impoundment Closure and Restoration Project,Draft,January 2020,TN,Tennessee Valley Authority
1002487.0,15150,EisDocuments-287094,Little Otter Creek Watershed Plan Final Supplemental Environmental Impact Statement,Final Supplement,January 2020,MO,Natural Resource Conservation Service
2000728.0,15256,EisDocuments-287129,Nebraska Highway 12 Niobrara East and West,Draft Supplement,January 2020,NE,U.S. Army Corps of Engineers
2000967.0,15412,EisDocuments-286734,Rose Hill Courts Redevelopment Project,Final,January 2020,CA,Los Angeles Housing Community Investment Department
498.0,14992,EisDocuments-286673,Gemini Solar Final Resource Plan Amendment and Final EIS,Final,December 2019,NV,Bureau of Land Management
923.0,15165,EisDocuments-286772,"Lower Cache Creek, Yolo County, CA, City of Woodland and Vicinity, Draft Supplemental Environmental Impact Statement for the Potential Flood Risk Reduction Project",Draft Supplement,December 2019,CA,U.S. Army Corps of Engineers
2000131.0,14744,EisDocuments-286181,Blackrock Land Exchange,Draft,December 2019,ID,Bureau of Land Management
856.0,15136,EisDocuments-286214,Land Management Plan Revision for the Nez Perce-Clearwater National Forests,Draft,December 2019,ID,Forest Service
2000673.0,15204,EisDocuments-286283,"Middle Rio Grande Flood Protection Bernalillo to Belen, New Mexico: Mountain View, Isleta and Belen Units Integrated General Reevaluation Report and Supplemental Environmental Impact Statement",Final Supplement,December 2019,NM,U.S. Army Corps of Engineers
2000935.0,15387,EisDocuments-286406,Reinitiation of Consultation on the Coordinated Long-Term Operation of the Central Valley Project and State Water Project,Final,December 2019,CA,Bureau of Reclamation
2000254.0,14845,EisDocuments-285755,Coral Reef Conservation Program Programmatic Environmental Impact Statement,Draft,December 2019,PR;FL;HI;AS;GU,National Oceanic and Atmospheric Administration
847.0,15129,EisDocuments-285915,Lake Pontchartrain and Vicinity Draft General Re-Evaluation Report with Integrated EIS,Draft,December 2019,LA,U.S. Army Corps of Engineers
,15535,EisDocuments-285836,Tonto National Forest Plan Revision,Draft,December 2019,AZ,Forest Service
,15554,EisDocuments-285815,US-275 West Point to Scribner Expressway,Draft,December 2019,NE,U.S. Army Corps of Engineers
,15586,EisDocuments-285881,"West Bank and Vicinity, Louisiana, General Re-Evaluation Report",Draft,December 2019,LA,U.S. Army Corps of Engineers
5000016.0,14890,EisDocuments-285430,Draft Environmental Impact Statement/Supplemental Environmental Impact Report for the Proposed Upper Santa Ana River Wash Habitat Conservation Plan,Draft,December 2019,CA,Fish and Wildlife Service
1320.0,15309,EisDocuments-285528,Paradox Valley Unit of the Colorado River Basin Salinity Control Program Environmental Impact Statement,Draft,December 2019,CO,Bureau of Reclamation
2000051.0,14694,EisDocuments-285196,"Amite River and Tributaries East of Mississippi River, Louisiana",Draft,November 2019,MS;LA,United States Army
396.0,14892,EisDocuments-285324,Draft Integrated Feasibility Report and Environmental Impact Statement/Environmental Impact Report (IFR/EIS/EIR) for the East San Pedro Bay Ecosystem Restoration Feasibility Study,Draft,November 2019,CA,U.S. Army Corps of Engineers
2000483.0,15057,EisDocuments-285234,High Uintas Wilderness Colorado River Cutthroat Trout Habitat Enhancement,Final,November 2019,UT,Forest Service
,15563,EisDocuments-285162,"Upper Barataria Basin, Louisiana Draft Feasibility Study",Draft,November 2019,LA,U.S. Army Corps of Engineers
620.0,15048,EisDocuments-284628,Halligan Water Supply Project,Draft,November 2019,CO,U.S. Army Corps of Engineers
2000724.0,15251,EisDocuments-284508,National Petroleum Reserve in Alaska Integrated Activity Plan and Environmental Impact Statement,Draft,November 2019,AK,Bureau of Land Management
2000987.0,15434,EisDocuments-284103,San Juan Islands National Monument Proposed Resource Management Plan and Final Environmental Impact Statement,Final,November 2019,WA,Bureau of Land Management
1750.0,15468,EisDocuments-284741,South Central Coast Louisiana Draft Feasibility Study with Integrated Environmental Impact Statement,Draft,November 2019,LA,U.S. Army Corps of Engineers
2000010.0,14646,EisDocuments-282516,2020 Thunder Basin National Grassland Plan Amendment,Draft,October 2019,WY,Forest Service
2000031.0,14685,EisDocuments-282461,Allen Fossil Plant Ash Impoundment Closure Draft Environmental Impact Statement,Draft,October 2019,TN,Tennessee Valley Authority
